"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"C6orf25",1.08853969758927e-25,9.25669068191158,0.5,0.044,3.2656190927678e-22,"X24_CD14Mono_PPBP","C6orf25"
"PABPC13",1.32572287653676e-25,1.51933070223906,0.922,0.444,3.97716862961029e-22,"X24_CD14Mono_PPBP","PABPC1"
"ITGA2B1",1.79336748211311e-25,5.434532937343,0.531,0.015,5.38010244633932e-22,"X24_CD14Mono_PPBP","ITGA2B"
"LAMTOR14",4.7003873319372e-25,2.57358944319716,0.875,0.357,1.41011619958116e-21,"X24_CD14Mono_PPBP","LAMTOR1"
"HBG21",5.41011225573785e-25,5.09022949228169,0.547,0.046,1.62303367672135e-21,"X24_CD14Mono_PPBP","HBG2"
"VMP11",7.06874644427724e-25,1.03185784229134,0.969,0.289,2.12062393328317e-21,"X24_CD14Mono_PPBP","VMP1"
"TUBA4A2",1.12844886796533e-23,4.91234283436623,0.734,0.3,3.38534660389598e-20,"X24_CD14Mono_PPBP","TUBA4A"
"FERMT34",2.8119705853928e-23,4.70578485692731,0.812,0.29,8.4359117561784e-20,"X24_CD14Mono_PPBP","FERMT3"
"TSPO2",8.61434482477569e-23,1.42386241834186,0.938,0.318,2.58430344743271e-19,"X24_CD14Mono_PPBP","TSPO"
"CTSA5",1.50966918310789e-22,2.2120343591179,0.812,0.208,4.52900754932366e-19,"X24_CD14Mono_PPBP","CTSA"
"CTTN1",2.23753354998289e-22,5.65205045465981,0.484,0.026,6.71260064994866e-19,"X24_CD14Mono_PPBP","CTTN"
"TPM11",5.08182426845832e-22,8.07369930886999,0.469,0.122,1.52454728053749e-18,"X24_CD14Mono_PPBP","TPM1"
"MYLK1",1.35371451084202e-21,7.04720771210774,0.5,0.074,4.06114353252606e-18,"X24_CD14Mono_PPBP","MYLK"
"RTN31",1.35915517206992e-21,4.28500122800055,0.859,0.206,4.07746551620975e-18,"X24_CD14Mono_PPBP","RTN3"
"CTDSPL1",2.14213775609254e-21,2.92779027979173,0.578,0.055,6.42641326827764e-18,"X24_CD14Mono_PPBP","CTDSPL"
"TMEM176B2",4.91689009989698e-21,0.845697256405694,0.828,0.114,1.47506702996909e-17,"X24_CD14Mono_PPBP","TMEM176B"
"RGS21",5.52586452965908e-21,5.07774732126726,0.875,0.137,1.65775935889772e-17,"X24_CD14Mono_PPBP","RGS2"
"SAMHD14",8.73313030451447e-21,1.82383543649172,0.922,0.349,2.61993909135434e-17,"X24_CD14Mono_PPBP","SAMHD1"
"PPT13",1.96954168117124e-20,3.3934046673237,0.859,0.198,5.90862504351372e-17,"X24_CD14Mono_PPBP","PPT1"
"SDCBP2",2.06782610203398e-20,1.22428327303191,0.922,0.296,6.20347830610194e-17,"X24_CD14Mono_PPBP","SDCBP"
"RP11-879F14.21",6.33505070062985e-20,4.82629231090795,0.469,0.015,1.90051521018896e-16,"X24_CD14Mono_PPBP","RP11-879F14.2"
"MT-ND23",1.08941513862929e-19,0.734048530556309,0.906,0.425,3.26824541588786e-16,"X24_CD14Mono_PPBP","MT-ND2"
"MMD2",1.27414805197709e-19,1.19326814888662,0.438,0.097,3.82244415593126e-16,"X24_CD14Mono_PPBP","MMD"
"RAC14",2.36207072499996e-19,1.26752836344644,0.938,0.399,7.08621217499989e-16,"X24_CD14Mono_PPBP","RAC1"
"SH3BGRL21",3.21786112349083e-19,6.08569873845856,0.484,0.045,9.65358337047248e-16,"X24_CD14Mono_PPBP","SH3BGRL2"
"CD362",3.81433225344815e-19,0.801224352151237,0.938,0.125,1.14429967603445e-15,"X24_CD14Mono_PPBP","CD36"
"C10orf543",5.83297581415258e-19,1.09176626133003,0.953,0.342,1.74989274424578e-15,"X24_CD14Mono_PPBP","C10orf54"
"EVI2B3",1.1163423479568e-18,1.4121849060082,0.891,0.394,3.34902704387041e-15,"X24_CD14Mono_PPBP","EVI2B"
"VCL2",1.99892427781102e-18,3.75683266779534,0.641,0.205,5.99677283343306e-15,"X24_CD14Mono_PPBP","VCL"
"LGALS23",4.09853980237207e-18,1.15549777613389,0.812,0.107,1.22956194071162e-14,"X24_CD14Mono_PPBP","LGALS2"
"RAB27B1",7.69169116975523e-18,3.50232171832561,0.516,0.078,2.30750735092657e-14,"X24_CD14Mono_PPBP","RAB27B"
"MT-CO13",1.06969739952792e-17,0.582386069576663,0.922,0.427,3.20909219858377e-14,"X24_CD14Mono_PPBP","MT-CO1"
"PDGFA1",2.60148110273649e-17,6.30883744476603,0.453,0.01,7.80444330820948e-14,"X24_CD14Mono_PPBP","PDGFA"
"CNPY32",3.44362928208116e-17,2.99392044625357,0.797,0.282,1.03308878462435e-13,"X24_CD14Mono_PPBP","CNPY3"
"SERPINB11",4.89721709813721e-17,0.829366292899524,0.922,0.37,1.46916512944116e-13,"X24_CD14Mono_PPBP","SERPINB1"
"S100A122",5.81704100426196e-17,1.7942962918151,0.859,0.109,1.74511230127859e-13,"X24_CD14Mono_PPBP","S100A12"
"H2AFY5",1.74874103967288e-16,1.43385729433476,0.859,0.319,5.24622311901863e-13,"X24_CD14Mono_PPBP","H2AFY"
"LTBP1",2.61119620119874e-16,6.18449171680501,0.422,0.007,7.83358860359621e-13,"X24_CD14Mono_PPBP","LTBP1"
"THEMIS23",4.23751597101039e-16,0.84597618573487,0.766,0.174,1.27125479130312e-12,"X24_CD14Mono_PPBP","THEMIS2"
"TMEM911",6.75380972532659e-16,6.67242707257394,0.562,0.128,2.02614291759798e-12,"X24_CD14Mono_PPBP","TMEM91"
"GLIPR15",1.48115169750589e-15,0.956740855802003,0.875,0.32,4.44345509251767e-12,"X24_CD14Mono_PPBP","GLIPR1"
"RAB3D1",2.67709867749614e-15,0.916031759618269,0.594,0.098,8.03129603248843e-12,"X24_CD14Mono_PPBP","RAB3D"
"ATP6V0B5",3.64626797572153e-15,0.698014696016427,0.812,0.317,1.09388039271646e-11,"X24_CD14Mono_PPBP","ATP6V0B"
"HIST1H2BJ1",5.89983853092597e-15,6.12665824610111,0.422,0.07,1.76995155927779e-11,"X24_CD14Mono_PPBP","HIST1H2BJ"
"GP1BA1",7.15036726709872e-15,1.98084224626162,0.312,0.026,2.14511018012962e-11,"X24_CD14Mono_PPBP","GP1BA"
"MYL66",8.40579328685685e-15,1.85232874388821,0.844,0.408,2.52173798605705e-11,"X24_CD14Mono_PPBP","MYL6"
"SH3BGRL35",8.60714838774787e-15,2.95043920628297,0.875,0.408,2.58214451632436e-11,"X24_CD14Mono_PPBP","SH3BGRL3"
"LCP15",1.16352249652232e-14,0.839382078653954,0.828,0.382,3.49056748956697e-11,"X24_CD14Mono_PPBP","LCP1"
"CD300E1",1.4099280061165e-14,0.302106990114369,0.766,0.119,4.22978401834951e-11,"X24_CD14Mono_PPBP","CD300E"
"XK",1.79739041739997e-14,5.12784223124126,0.391,0.009,5.39217125219991e-11,"X24_CD14Mono_PPBP","XK"
"ELOVL71",2.05856643517749e-14,4.21020095943877,0.422,0.022,6.17569930553246e-11,"X24_CD14Mono_PPBP","ELOVL7"
"HSPA1A2",2.36835766740468e-14,0.86936766203242,0.766,0.211,7.10507300221404e-11,"X24_CD14Mono_PPBP","HSPA1A"
"GNS2",2.6166547822181e-14,0.687691251758744,0.641,0.129,7.84996434665431e-11,"X24_CD14Mono_PPBP","GNS"
"TBXAS12",3.16851997487331e-14,1.71319744189764,0.75,0.131,9.50555992461992e-11,"X24_CD14Mono_PPBP","TBXAS1"
"ARRB24",3.49942361505679e-14,2.87532637448469,0.875,0.307,1.04982708451704e-10,"X24_CD14Mono_PPBP","ARRB2"
"CTSD2",4.39934282334725e-14,2.07976780664299,0.875,0.294,1.31980284700418e-10,"X24_CD14Mono_PPBP","CTSD"
"MT-ND13",5.19651481849957e-14,0.678292569384171,0.828,0.432,1.55895444554987e-10,"X24_CD14Mono_PPBP","MT-ND1"
"TUBA1C2",1.08818775105769e-13,6.80368419925233,0.562,0.126,3.26456325317306e-10,"X24_CD14Mono_PPBP","TUBA1C"
"ARHGAP63",2.1330227871041e-13,6.11541205017573,0.484,0.037,6.3990683613123e-10,"X24_CD14Mono_PPBP","ARHGAP6"
"NEXN2",2.16554223041692e-13,2.76081479058331,0.484,0.096,6.49662669125075e-10,"X24_CD14Mono_PPBP","NEXN"
"LGALS121",2.37515898926652e-13,5.41774556493447,0.406,0.031,7.12547696779956e-10,"X24_CD14Mono_PPBP","LGALS12"
"RXRA2",2.77677064792756e-13,2.31715794873585,0.703,0.134,8.33031194378267e-10,"X24_CD14Mono_PPBP","RXRA"
"FOS2",4.51261208118813e-13,3.10006599417703,0.719,0.099,1.35378362435644e-09,"X24_CD14Mono_PPBP","FOS"
"SKAP26",4.94152301954291e-13,1.48791135863413,0.609,0.203,1.48245690586287e-09,"X24_CD14Mono_PPBP","SKAP2"
"ANXA54",4.97656594569205e-13,0.308609423484583,0.875,0.294,1.49296978370761e-09,"X24_CD14Mono_PPBP","ANXA5"
"FES2",5.99802303165745e-13,0.823707820623861,0.688,0.118,1.79940690949724e-09,"X24_CD14Mono_PPBP","FES"
"FKBP1A4",6.58883756901939e-13,2.43588631399034,0.781,0.362,1.97665127070582e-09,"X24_CD14Mono_PPBP","FKBP1A"
"CD443",6.9888571334647e-13,1.3078415049955,0.828,0.396,2.09665714003941e-09,"X24_CD14Mono_PPBP","CD44"
"KLF4",1.1352902309839e-12,9.97383314405379,0.656,0.083,3.40587069295171e-09,"X24_CD14Mono_PPBP","KLF4"
"ALDOA3",1.1907056286002e-12,1.05745058364747,0.734,0.406,3.5721168858006e-09,"X24_CD14Mono_PPBP","ALDOA"
"USP154",1.31420984479177e-12,3.4049673277612,0.844,0.365,3.9426295343753e-09,"X24_CD14Mono_PPBP","USP15"
"ARPC54",1.53802571512744e-12,0.908066368421195,0.828,0.402,4.61407714538234e-09,"X24_CD14Mono_PPBP","ARPC5"
"ACTR25",1.59203289212682e-12,0.861813423864346,0.797,0.399,4.77609867638047e-09,"X24_CD14Mono_PPBP","ACTR2"
"ODC13",1.62359963872327e-12,4.02349861043723,0.656,0.211,4.87079891616982e-09,"X24_CD14Mono_PPBP","ODC1"
"PTGS12",1.69772685852751e-12,1.0928921552134,0.359,0.067,5.09318057558253e-09,"X24_CD14Mono_PPBP","PTGS1"
"MMRN11",1.73103557570151e-12,6.30038393546929,0.453,0.02,5.19310672710452e-09,"X24_CD14Mono_PPBP","MMRN1"
"CD94",2.1568777960625e-12,0.796325028032555,0.375,0.064,6.47063338818748e-09,"X24_CD14Mono_PPBP","CD9"
"ATP5E4",2.1597857344422e-12,1.32038623307059,0.812,0.445,6.47935720332661e-09,"X24_CD14Mono_PPBP","ATP5E"
"PDE5A1",2.79382540115442e-12,2.10573147058554,0.406,0.046,8.38147620346327e-09,"X24_CD14Mono_PPBP","PDE5A"
"TAGLN22",2.9718203699219e-12,1.45964039244648,0.703,0.386,8.9154611097657e-09,"X24_CD14Mono_PPBP","TAGLN2"
"PYCARD4",3.78416813708416e-12,0.553283059882197,0.875,0.32,1.13525044112525e-08,"X24_CD14Mono_PPBP","PYCARD"
"EGFL7",3.81614410748897e-12,10.6811263583604,0.422,0.021,1.14484323224669e-08,"X24_CD14Mono_PPBP","EGFL7"
"ALOX12",8.58404542589035e-12,0.820359353756828,0.328,0.01,2.5752136277671e-08,"X24_CD14Mono_PPBP","ALOX12"
"LY865",8.86717889408667e-12,2.31240120376445,0.641,0.154,2.660153668226e-08,"X24_CD14Mono_PPBP","LY86"
"MCL12",1.18055862826674e-11,0.920433243601115,0.688,0.383,3.54167588480021e-08,"X24_CD14Mono_PPBP","MCL1"
"AP2S14",1.42734888541125e-11,3.11367036137198,0.812,0.336,4.28204665623374e-08,"X24_CD14Mono_PPBP","AP2S1"
"SMIM52",1.61548081131091e-11,4.5502899181917,0.422,0.03,4.84644243393273e-08,"X24_CD14Mono_PPBP","SMIM5"
"RHOA5",1.66078556248813e-11,1.1283194886026,0.719,0.409,4.98235668746439e-08,"X24_CD14Mono_PPBP","RHOA"
"GATA1",2.13152070817025e-11,4.53156857667785,0.297,0.001,6.39456212451076e-08,"X24_CD14Mono_PPBP","GATA1"
"ZNF1065",3.75710381787403e-11,0.796009777684263,0.719,0.264,1.12713114536221e-07,"X24_CD14Mono_PPBP","ZNF106"
"TAL11",3.7752809207971e-11,1.78482386473792,0.391,0.019,1.13258427623913e-07,"X24_CD14Mono_PPBP","TAL1"
"NT5C3A3",4.9526384295281e-11,2.34856113258992,0.531,0.187,1.48579152885843e-07,"X24_CD14Mono_PPBP","NT5C3A"
"CARD164",5.93862394893615e-11,2.41236726535505,0.797,0.336,1.78158718468085e-07,"X24_CD14Mono_PPBP","CARD16"
"CAST5",6.85157978519553e-11,1.18668856631502,0.75,0.388,2.05547393555866e-07,"X24_CD14Mono_PPBP","CAST"
"ILK3",8.80627776051561e-11,1.91068710975565,0.641,0.193,2.64188332815468e-07,"X24_CD14Mono_PPBP","ILK"
"RBM471",8.98383445530671e-11,3.83238238958827,0.516,0.098,2.69515033659201e-07,"X24_CD14Mono_PPBP","RBM47"
"TSPAN331",1.30174652451688e-10,2.2490649269449,0.484,0.093,3.90523957355063e-07,"X24_CD14Mono_PPBP","TSPAN33"
"CD863",2.26828580569696e-10,3.19235990531326,0.609,0.112,6.80485741709087e-07,"X24_CD14Mono_PPBP","CD86"
"DYNLL19",6.43655491356015e-10,0.532992036225126,0.719,0.394,1.93096647406805e-06,"X24_CD14Mono_PPBP","DYNLL1"
"IER31",6.48214997961992e-10,6.30772641278644,0.422,0.12,1.94464499388598e-06,"X24_CD14Mono_PPBP","IER3"
"SLC40A12",7.65331654547597e-10,2.43822580505437,0.594,0.131,2.29599496364279e-06,"X24_CD14Mono_PPBP","SLC40A1"
"TMEM167A2",7.80343485188777e-10,3.52318737441273,0.5,0.232,2.34103045556633e-06,"X24_CD14Mono_PPBP","TMEM167A"
"MFAP3L1",8.62751499262773e-10,1.07142086982426,0.359,0.022,2.58825449778832e-06,"X24_CD14Mono_PPBP","MFAP3L"
"TREM11",9.37721811077042e-10,1.17522182794017,0.516,0.052,2.81316543323113e-06,"X24_CD14Mono_PPBP","TREM1"
"ACTN13",1.17169211733278e-09,0.3619475292637,0.719,0.212,3.51507635199835e-06,"X24_CD14Mono_PPBP","ACTN1"
"TPP13",1.35303553058946e-09,0.29889417708521,0.688,0.196,4.05910659176838e-06,"X24_CD14Mono_PPBP","TPP1"
"SELP",1.35814148728858e-09,4.02342027361023,0.297,0.043,4.07442446186574e-06,"X24_CD14Mono_PPBP","SELP"
"ANXA24",1.92687745260832e-09,1.3314168734478,0.812,0.331,5.78063235782497e-06,"X24_CD14Mono_PPBP","ANXA2"
"RNF1493",2.58379836263441e-09,0.350017720876523,0.75,0.242,7.75139508790323e-06,"X24_CD14Mono_PPBP","RNF149"
"DUSP13",2.92973944651323e-09,4.4620018038768,0.547,0.15,8.78921833953968e-06,"X24_CD14Mono_PPBP","DUSP1"
"SAT12",3.26557876206375e-09,2.53691393330463,0.922,0.243,9.79673628619124e-06,"X24_CD14Mono_PPBP","SAT1"
"SEPT5",3.46655485952054e-09,5.13316997957238,0.375,0.003,1.03996645785616e-05,"X24_CD14Mono_PPBP","SEPT5"
"MCEMP11",3.5441444822465e-09,0.765322113734534,0.547,0.047,1.06324334467395e-05,"X24_CD14Mono_PPBP","MCEMP1"
"CALD11",4.66869341510749e-09,6.39729480802191,0.359,0.059,1.40060802453225e-05,"X24_CD14Mono_PPBP","CALD1"
"LAPTM55",6.32756850938281e-09,0.897131747950455,0.812,0.419,1.89827055281484e-05,"X24_CD14Mono_PPBP","LAPTM5"
"EIF4EBP12",6.48734245835794e-09,0.529689436888282,0.391,0.125,1.94620273750738e-05,"X24_CD14Mono_PPBP","EIF4EBP1"
"MTPN2",6.83283791285898e-09,0.889891584128852,0.703,0.375,2.04985137385769e-05,"X24_CD14Mono_PPBP","MTPN"
"AP001189.42",8.02752739462096e-09,2.66022804508163,0.328,0.062,2.40825821838629e-05,"X24_CD14Mono_PPBP","AP001189.4"
"PARVB6",2.07790684302011e-08,4.73813836913385,0.422,0.089,6.23372052906034e-05,"X24_CD14Mono_PPBP","PARVB"
"SMCO43",2.12575549326053e-08,5.35865890357956,0.469,0.11,6.3772664797816e-05,"X24_CD14Mono_PPBP","SMCO4"
"CD1511",2.13582125039826e-08,9.09083746817298,0.453,0.095,6.40746375119477e-05,"X24_CD14Mono_PPBP","CD151"
"LAMTOR43",2.16219608023484e-08,0.323066602842989,0.734,0.438,6.48658824070453e-05,"X24_CD14Mono_PPBP","LAMTOR4"
"FHL21",2.36556728483031e-08,5.24109584682982,0.266,0.051,7.09670185449092e-05,"X24_CD14Mono_PPBP","FHL2"
"TPM37",2.67198494360919e-08,0.333590241070584,0.797,0.409,8.01595483082758e-05,"X24_CD14Mono_PPBP","TPM3"
"SGK11",3.03086801114073e-08,2.77340833051336,0.312,0.074,9.09260403342219e-05,"X24_CD14Mono_PPBP","SGK1"
"MT-CO33",3.13394297782384e-08,0.886633796974009,0.734,0.454,9.40182893347151e-05,"X24_CD14Mono_PPBP","MT-CO3"
"PMAIP11",3.22481366091048e-08,5.37594790656064,0.516,0.113,9.67444098273145e-05,"X24_CD14Mono_PPBP","PMAIP1"
"ZFP36L26",3.58794157185209e-08,2.78252794162965,0.688,0.42,0.000107638247155563,"X24_CD14Mono_PPBP","ZFP36L2"
"TNNC21",4.41005881161786e-08,1.71287760733134,0.438,0.052,0.000132301764348536,"X24_CD14Mono_PPBP","TNNC2"
"RP11-185E8.1",5.21353139351142e-08,3.86408451363397,0.328,0.028,0.000156405941805343,"X24_CD14Mono_PPBP","RP11-185E8.1"
"FOSB2",6.82146884158642e-08,4.13581496854116,0.297,0.045,0.000204644065247592,"X24_CD14Mono_PPBP","FOSB"
"PSTPIP24",1.20648328348652e-07,2.64374612092162,0.453,0.139,0.000361944985045957,"X24_CD14Mono_PPBP","PSTPIP2"
"FYB5",1.84265331437228e-07,0.618688410546676,0.766,0.432,0.000552795994311683,"X24_CD14Mono_PPBP","FYB"
"C14orf23",1.93473607306468e-07,0.735144227819162,0.719,0.445,0.000580420821919404,"X24_CD14Mono_PPBP","C14orf2"
"EGR12",4.28292124648148e-07,3.86362217022313,0.234,0.036,0.00128487637394444,"X24_CD14Mono_PPBP","EGR1"
"PLCB15",5.03167592247247e-07,0.667360826829841,0.547,0.14,0.00150950277674174,"X24_CD14Mono_PPBP","PLCB1"
"LSP18",5.6335902220701e-07,0.658718711834007,0.734,0.423,0.00169007706662103,"X24_CD14Mono_PPBP","LSP1"
"LAP32",6.75772679589181e-07,0.748284113500793,0.594,0.178,0.00202731803876754,"X24_CD14Mono_PPBP","LAP3"
"PRRG42",8.50650871178852e-07,0.79561588216799,0.391,0.064,0.00255195261353656,"X24_CD14Mono_PPBP","PRRG4"
"ARPC35",8.88709869837105e-07,0.291579214740543,0.688,0.402,0.00266612960951132,"X24_CD14Mono_PPBP","ARPC3"
"IFNGR12",1.77620526333797e-06,0.292681219319052,0.594,0.211,0.0053286157900139,"X24_CD14Mono_PPBP","IFNGR1"
"LY6G6F",1.82877767534483e-06,4.64291871016341,0.203,0.001,0.0054863330260345,"X24_CD14Mono_PPBP","LY6G6F"
"TSPAN9",1.88622681840656e-06,3.76462877943335,0.297,0.026,0.00565868045521968,"X24_CD14Mono_PPBP","TSPAN9"
"TCEB24",2.17500897143218e-06,0.608017743631243,0.688,0.44,0.00652502691429655,"X24_CD14Mono_PPBP","TCEB2"
"IFI27L22",3.34191634090245e-06,0.747753896500585,0.516,0.227,0.0100257490227074,"X24_CD14Mono_PPBP","IFI27L2"
"MYL4",3.67346811406495e-06,4.36344053421496,0.391,0.002,0.0110204043421948,"X24_CD14Mono_PPBP","MYL4"
"TMIGD31",3.71387511912682e-06,4.10610608378989,0.391,0.025,0.0111416253573805,"X24_CD14Mono_PPBP","TMIGD3"
"GCSAML",5.16077225242095e-06,4.06235641948648,0.219,0.005,0.0154823167572628,"X24_CD14Mono_PPBP","GCSAML"
"DMTN1",5.36605747363957e-06,4.62064113143306,0.328,0.131,0.0160981724209187,"X24_CD14Mono_PPBP","DMTN"
"ELANE2",6.58220537471267e-06,3.78214068771354,0.422,0.037,0.019746616124138,"X24_CD14Mono_PPBP","ELANE"
"IER22",6.62144297230774e-06,1.0980137270807,0.422,0.362,0.0198643289169232,"X24_CD14Mono_PPBP","IER2"
"CDKN2D6",7.01575210113232e-06,0.68233141817796,0.703,0.296,0.021047256303397,"X24_CD14Mono_PPBP","CDKN2D"
"RSU13",8.81066982470102e-06,2.39596786910135,0.344,0.163,0.0264320094741031,"X24_CD14Mono_PPBP","RSU1"
"RGS61",1.35818294390523e-05,3.64401314049033,0.266,0.012,0.0407454883171569,"X24_CD14Mono_PPBP","RGS6"
"PF4V1",1.54438216070497e-05,2.60648246288796,0.344,0.006,0.046331464821149,"X24_CD14Mono_PPBP","PF4V1"
"NFIB",1.99861555443734e-05,4.70083357027408,0.344,0.004,0.0599584666331201,"X24_CD14Mono_PPBP","NFIB"
"HEMGN1",2.26806164541202e-05,2.23579504408774,0.344,0.1,0.0680418493623605,"X24_CD14Mono_PPBP","HEMGN"
"MPST4",2.95490371369396e-05,1.01510672719782,0.422,0.123,0.0886471114108188,"X24_CD14Mono_PPBP","MPST"
"HLA-DRA5",5.75134506725024e-05,0.275993760142832,0.828,0.234,0.172540352017507,"X24_CD14Mono_PPBP","HLA-DRA"
"GPBAR11",5.81611275683355e-05,2.94814136525133,0.438,0.082,0.174483382705007,"X24_CD14Mono_PPBP","GPBAR1"
"RP1-90J20.8",6.34076688202131e-05,3.82738636577403,0.156,0.012,0.190223006460639,"X24_CD14Mono_PPBP","RP1-90J20.8"
"STOM2",7.92174236253261e-05,1.10497290635919,0.438,0.172,0.237652270875978,"X24_CD14Mono_PPBP","STOM"
"UQCRH4",8.32878006934183e-05,1.41119690089904,0.625,0.424,0.249863402080255,"X24_CD14Mono_PPBP","UQCRH"
"SERF27",9.62141416188918e-05,0.392380126699627,0.641,0.436,0.288642424856675,"X24_CD14Mono_PPBP","SERF2"
"PROS11",9.62332902519757e-05,3.67375071114548,0.281,0.023,0.288699870755927,"X24_CD14Mono_PPBP","PROS1"
"GLRX3",0.000121407395978501,1.77238497214429,0.562,0.396,0.364222187935503,"X24_CD14Mono_PPBP","GLRX"
"XIST3",0.000186153401323526,0.768830142576085,0.578,0.406,0.558460203970576,"X24_CD14Mono_PPBP","XIST"
"ARHGAP264",0.000200278287463314,0.674026915941438,0.375,0.171,0.600834862389942,"X24_CD14Mono_PPBP","ARHGAP26"
"NAA385",0.000229829605430134,1.86466036464314,0.5,0.271,0.689488816290401,"X24_CD14Mono_PPBP","NAA38"
"PRSS50",0.000278070497322089,5.23028715946512,0.234,0.004,0.834211491966267,"X24_CD14Mono_PPBP","PRSS50"
"ZNF804A2",0.000360446545668545,4.74301089211589,0.375,0.052,1,"X24_CD14Mono_PPBP","ZNF804A"
"DCLRE1A1",0.000483631538420557,3.84155986051926,0.344,0.123,1,"X24_CD14Mono_PPBP","DCLRE1A"
"SIGLEC151",0.000493638492423356,0.772557950441156,0.141,0.043,1,"X24_CD14Mono_PPBP","SIGLEC15"
"SMG81",0.000529664300307963,0.280105943467024,0.203,0.105,1,"X24_CD14Mono_PPBP","SMG8"
"BAHCC11",0.000549096648194174,9.47011114360624,0.25,0.049,1,"X24_CD14Mono_PPBP","BAHCC1"
"LINC008531",0.000573440178500094,4.01590007242666,0.25,0.012,1,"X24_CD14Mono_PPBP","LINC00853"
"CCL32",0.000832776169204139,2.7791770947421,0.188,0.062,1,"X24_CD14Mono_PPBP","CCL3"
"MPO2",0.000873120632692001,0.882862502162919,0.281,0.036,1,"X24_CD14Mono_PPBP","MPO"
"RP11-539G18.31",0.00087835068608836,3.70050528194334,0.312,0.028,1,"X24_CD14Mono_PPBP","RP11-539G18.3"
"CTD-3065J16.9",0.00102213235001172,3.44883578193749,0.344,0.035,1,"X24_CD14Mono_PPBP","CTD-3065J16.9"
"TGFB1I1",0.0011313647211937,2.72709596783566,0.266,0.035,1,"X24_CD14Mono_PPBP","TGFB1I1"
"BPI1",0.00158747197237535,0.576675151557506,0.219,0.041,1,"X24_CD14Mono_PPBP","BPI"
"CAMTA14",0.00200243042871859,0.727084792649908,0.359,0.18,1,"X24_CD14Mono_PPBP","CAMTA1"
"LY6G5B1",0.00211739180387177,0.451944257065939,0.391,0.074,1,"X24_CD14Mono_PPBP","LY6G5B"
"SMIM101",0.00220026897955723,1.6972620249341,0.188,0.029,1,"X24_CD14Mono_PPBP","SMIM10"
"LPP3",0.00300555522811555,0.453684437363597,0.422,0.204,1,"X24_CD14Mono_PPBP","LPP"
"CMYA51",0.00324114185800527,0.422112861879853,0.344,0.022,1,"X24_CD14Mono_PPBP","CMYA5"
"PTPRN",0.003549542322309,4.36344335316652,0.297,0.001,1,"X24_CD14Mono_PPBP","PTPRN"
"OST45",0.00590263249620009,0.656314265848223,0.562,0.438,1,"X24_CD14Mono_PPBP","OST4"
"POLR2L6",0.00783687730721252,0.936996069094824,0.5,0.396,1,"X24_CD14Mono_PPBP","POLR2L"
"AC093159.1",0.0079504493092156,3.82549360036162,0.234,0.004,1,"X24_CD14Mono_PPBP","AC093159.1"
"WRB",0.00839559756993266,0.726061521047785,0.188,0.116,1,"X24_CD14Mono_PPBP","WRB"
"RP11-165A20.3",0.00848510656641318,2.05966535258835,0.203,0.017,1,"X24_CD14Mono_PPBP","RP11-165A20.3"
"CXCL8",0.00987723646225178,3.48885714501239,0.25,0.009,1,"X24_CD14Mono_PPBP","CXCL8"
"IFI44L1",1.70435571787174e-54,4.7318402807125,0.755,0.085,5.11306715361523e-51,"X23_CD4_UNK2","IFI44L"
"STAT14",2.0132046456521e-43,5.08367321642542,0.872,0.282,6.03961393695629e-40,"X23_CD4_UNK2","STAT1"
"ISG152",5.80401638857901e-35,0.33549469361213,0.745,0.292,1.7412049165737e-31,"X23_CD4_UNK2","ISG15"
"XAF12",1.28012501195859e-34,4.55947481890592,0.83,0.232,3.84037503587577e-31,"X23_CD4_UNK2","XAF1"
"RSAD21",5.44161295256157e-32,6.53325185863558,0.543,0.097,1.63248388576847e-28,"X23_CD4_UNK2","RSAD2"
"HERC51",3.86433830957731e-25,3.78667504228364,0.564,0.136,1.15930149287319e-21,"X23_CD4_UNK2","HERC5"
"SAMD9L",3.98076360622602e-23,6.51535298363985,0.574,0.216,1.19422908186781e-19,"X23_CD4_UNK2","SAMD9L"
"EPSTI12",1.88268572336315e-21,3.78418348272728,0.5,0.175,5.64805717008946e-18,"X23_CD4_UNK2","EPSTI1"
"IFIT12",2.02401339630829e-20,1.31704514764962,0.649,0.092,6.07204018892486e-17,"X23_CD4_UNK2","IFIT1"
"LDHB8",6.96261717294097e-20,0.994269160052123,0.862,0.439,2.08878515188229e-16,"X23_CD4_UNK2","LDHB"
"TPT16",8.27925417112801e-20,0.824759546250455,0.904,0.495,2.4837762513384e-16,"X23_CD4_UNK2","TPT1"
"LY6E3",1.3893463638921e-17,1.24266029284369,0.787,0.394,4.1680390916763e-14,"X23_CD4_UNK2","LY6E"
"GBP42",1.48925299080593e-17,0.956281797538835,0.713,0.214,4.46775897241779e-14,"X23_CD4_UNK2","GBP4"
"RPS3A5",4.95301042881337e-15,0.72903400418532,0.872,0.497,1.48590312864401e-11,"X23_CD4_UNK2","RPS3A"
"RPL306",3.06553513068531e-14,0.587209472602629,0.872,0.514,9.19660539205593e-11,"X23_CD4_UNK2","RPL30"
"GIMAP75",1.99584642616101e-13,0.799450867256057,0.809,0.476,5.98753927848302e-10,"X23_CD4_UNK2","GIMAP7"
"SLFN52",5.19082144873554e-13,3.77686855416422,0.766,0.389,1.55724643462066e-09,"X23_CD4_UNK2","SLFN5"
